distrito,barrio,año,Superficie (Ha.),Población densidad (hab./Ha.),Número Habitantes,Población Hombres,Población Mujeres,Edad media de la población,Población de 0 a 14 años,Población de 15 a 29 años,Población de 30 a 44  años,Población de 45 a 64 años,Población de 65 a 79 años,Población de 80 años y más,Población de 65 años y más,Personas con nacionalidad española,Personas con nacionalidad española Hombres,Personas con nacionalidad española Mujeres,Personas con nacionalidad extranjera,Personas con nacionalidad extranjera Hombres,Personas con nacionalidad extranjera Mujeres,Renta neta media anual de los hogares (Urban Audit),Renta disponible media por persona,Paro registrado (número de personas registradas en SEPE en febrero),Paro registrado (número de personas registradas en SEPE en febrero) hombres,Paro registrado (número de personas registradas en SEPE en febrero) mujeres,Tasa absoluta de paro registrado (febrero),Tasa absoluta de paro registrado Mujeres,Tasa de desempleo en mujeres de 16 a 24 años,Tasa de desempleo en mujeres de 25 a 44 años,Tasa de desempleo en mujeres de 45 a 64 años,Tasa absoluta de paro registrado Hombres,Tasa de desempleo en hombres de 16 a 24 años,Tasa de desempleo en hombres de 25 a 44 años,Tasa de desempleo en hombres de 45 a 64 años,Personas paradas de larga duración (febrero),Personas paradas de larga duración (febrero) hombres,Personas paradas de larga duración (febrero) mujeres,Personas paradas que SÍ perciben prestaciones (febrero),Personas paradas que SÍ perciben prestaciones (febrero) hombres,Personas paradas que SÍ perciben prestaciones (febrero) mujeres,Personas paradas que NO perciben prestaciones (febrero),Personas paradas que NO perciben prestaciones (febrero) hombres,Personas paradas que NO perciben prestaciones (febrero) mujeres,Población en etapas educativas,Alumnado en Centros privados concertados,Alumnado en Centros privados sin concierto,Alumnado en Centros públicos,Total alumnado extranjero,Alumnado extranjero en Centros privados concertados,Alumnado extranjero en Centros privados sin concierto,Alumnado extranjero en Centros públicos,Total alumnado con necesidades de apoyo educativo,Alumnado con necesidades de apoyo educativo en Centros privados concertados,Alumnado con necesidades de apoyo educativo en Centros privados sin concierto,Alumnado con necesidades de apoyo educativo en Centros públicos,Población mayor/igual  de 25 años  que no sabe leer ni escribir o sin estudios,Población mayor/igual  de 25 años con enseñanza primaria incompleta,"Población mayor/igual  de 25 años con Bachiller Elemental, Graduado Escolar, ESO, Formación profesional 1º grado","Población mayor/igual  de 25 años con Formación profesional 2º grado, Bachiller Superior o BUP","Población mayor/igual  de 25 años con titulación media, diplomatura, arquitectura o ingeniería técnica","Población mayor/igual  de 25 años  con estudios superiores, licenciatura, arquitectura, ingeniería sup., estudios sup. no universitarios, doctorado,  postgraduado",Población mayor/igual  de 25 años con Nivel de estudios desconocido y/o no consta,Casos trabajados por el programa de absentismo municipal,Número de personas con grado de discapacidad reconocido,Número de personas con grado de discapacidad reconocido Hombres,Número de personas con grado de discapacidad reconocido Mujeres,Satisfacción de vivir en su barrio,Calidad de vida actual en su barrio,Percepción de seguridad en Madrid,Percepción de seguridad en el barrio por el día,Percepción de seguridad en el barrio por la noche,Solicitudes tramitadas de Renta Mínima de Inserción,Personas perceptoras de prestación de la Renta Mínima de Inserción,Personas beneficiarias de prestaciones sociales de carácter económico,Total prestaciones sociales de carácter económico,Personas con Servicio de Ayuda a Domicilio (modalidad auxiliar de hogar),Número Total de viviendas (Censo Edificios y Viviendas 2011),Viviendas anteriores a 1980,Viviendas en estado ruinoso,Viviendas en estado malo,Viviendas en estado deficiente,Viviendas en estado bueno,Estado de la vivienda no consta,Número Total de viviendas familiares (Censo Edificios y Viviendas 2011),Número Total de viviendas familiares (Censo Edificios y Viviendas 2011) Principal,Número Total de viviendas familiares (Censo Edificios y Viviendas 2011)  Secundaria,Número Total de viviendas familiares (Censo Edificios y Viviendas 2011)  Población desocupada,Intervenciones de la Policía Municipal en materia de seguridad: delitos relacionados con las personas,Intervenciones de la Policía Municipal en materia de seguridad: relacionadas con la tenencia de armas,Intervenciones de la Policía Municipal en materia de seguridad: relacionadas con el patrimonio,Intervenciones de la Policía Municipal en materia de seguridad: relacionadas con la tenencia y consumo de drogas,Atestados/partes de accidentes de tráfico confeccionados,Personas detenidas e investigadas por la Policía Municipal en materia de seguridad: Total  personas detenidas e investigadas,"Elecciones municipales, censo electoral","Elecciones municipales, abstenciones","Elecciones  municipales, votos en blanco","Elecciones municipales, votos a candidaturas","Elecciones municipales, votos a Más Madrid","Elecciones municipales, votos al Partido Popular","Elecciones municipales, votos a Ciudadanos-Partido de la Ciudadanía","Elecciones municipales, votos al Partido Socialista Obrero Español","Elecciones municipales, votos a VOX",Sedentarismo,Consumo de tabaco diario,Consumo de medicamentos,Autopercepción de buen estado de salud  (porcentaje respuesta muy buena + buena),Calidad de vida relacionada con la salud (CVRS),Presencia de enfermedad crónica,Hipertensión arterial,Diabetes Mellitus,Personas con obesidad,Personas con sobrepeso,Prevalencia de obesidad en la población infantil (2017. Estudio Madrid Salud. UCM),Probabilidad de padecer enfermedad mental (GHQ-12)          (2018. EMS),Grado de satisfacción con los espacios verdes,Grado de satisfacción con los parques infantiles,Grado de satisfacción con los centros culturales,Grado de satisfacción con las instalaciones deportivas,Grado de satisfacción de los servicios sociales municipales,Superficie media construida (m2) inmuebles de uso residencial,Año medio de contrucción de inmuebles de uso residencial,Total hogares,Tamaño medio del hogar,Hogares con una mujer sola mayor de 65 años,Hogares con un hombre solo mayor de 65 años,Hogares monoparentales: una mujer adulta con uno o más menores,Hogares monoparentales: un hombre adulto con uno o más menores,Tasa de crecimiento demográfico (porcentaje),Esperanza de vida al nacer Mujeres,Esperanza de vida al nacer Hombres,Esperanza de vida mayor de 65 años Mujeres,Esperanza de vida mayor de 65 años Hombres,Crecimiento/decrecimiento Renta Bruta Per cápita 2016(a)-2008,Pensión media mensual Hombres,"Pensión media mensual  Mujeres
"
Centro,Cortes,2020,,,,,,,,,,,,,,8147.0,4078.0,4069.0,2624.0,1287.0,1337.0,40007.6,20256.46,,,,6.82,6.98,1.99,6.04,9.47,6.67,1.63,5.57,9.17,,,,,,,,,,772.0,,,,,,,,,,,,174.0,515.0,1375.0,1721.0,889.0,4611.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,1923.0,5449.0,1.98,375.0,213.0,63.0,14.0,0.2,,,,,,1411.0,1206.0
Centro,Justicia,2019,74.0,232.0,17153.0,8675.0,8478.0,44.24,1372.0,2790.0,5122.0,5111.0,1800.0,958.0,2758.0,13486.0,6756.0,6730.0,3667.0,1919.0,1748.0,,,825.0,460.0,365.0,,,,,,,,,,,,,,,,,,,1453.0,,,,,,,,,,,,243.0,818.0,2270.0,2590.0,1383.0,7249.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12838.0,4225.0,37.0,8554.0,3502.0,1979.0,1518.0,686.0,594.0,,,,,,,,,,,,,,,,,,,1929.0,8582.0,2.0,627.0,251.0,117.0,30.0,4.94,,,,,,,
Centro,Justicia,2018,,,,,,,,,,,,,,,,,,,,48203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41,,,,,,,
Centro,Justicia,2016,,,,,,,,,,,,,,,,,,,,41584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centro,Universidad,2019,95.0,335.0,31725.0,15567.0,16158.0,43.98,2408.0,5245.0,10328.0,8576.0,3355.0,1813.0,5168.0,24880.0,12154.0,12726.0,6845.0,3413.0,3432.0,,,1599.0,811.0,788.0,,,,,,,,,,,,,,,,,,,2549.0,,,,,,,,,,,,611.0,1889.0,4863.0,4963.0,2860.0,12042.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23738.0,7683.0,56.0,15951.0,7932.0,2784.0,2296.0,1428.0,822.0,,,,,,,,,,,,,,,,,,,1930.0,16189.0,1.96,1231.0,494.0,202.0,40.0,5.2,,,,,,,
Centro,Universidad,2018,,,,,,,,,,,,,,,,,,,,35344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,,,,,,,
Centro,Universidad,2016,,,,,,,,,,,,,,,,,,,,31866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centro,Universidad,2020,,,,,,,,,,,,,,25805.0,12782.0,13023.0,7613.0,3799.0,3814.0,37187.87,18874.39,,,,6.51,6.68,2.61,5.55,9.57,6.34,2.93,4.79,9.66,,,,,,,,,,2503.0,,,,,,,,,,,,579.0,1806.0,4893.0,5157.0,2892.0,13392.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,1930.0,16913.0,1.98,1213.0,522.0,167.0,37.0,0.0,,,,,,1404.0,1194.0
Centro,Sol,2019,45.0,165.0,7337.0,3749.0,3588.0,44.61,488.0,1302.0,2209.0,2087.0,856.0,395.0,1251.0,5329.0,2769.0,2560.0,2008.0,980.0,1028.0,,,368.0,197.0,171.0,,,,,,,,,,,,,,,,,,,512.0,,,,,,,,,,,,132.0,419.0,1211.0,1276.0,633.0,2647.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5201.0,1923.0,9.0,3263.0,1413.0,688.0,516.0,284.0,236.0,,,,,,,,,,,,,,,,,,,1918.0,3725.0,1.97,263.0,149.0,43.0,12.0,3.81,,,,,,,
Centro,Sol,2018,,,,,,,,,,,,,,,,,,,,35057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,,,,,,,
Centro,Sol,2016,,,,,,,,,,,,,,,,,,,,31684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centro,Sol,2020,,,,,,,,,,,,,,5391.0,2812.0,2579.0,2231.0,1083.0,1148.0,34704.23,16914.49,,,,6.55,6.56,2.29,5.43,9.37,6.54,1.29,5.23,9.66,,,,,,,,,,486.0,,,,,,,,,,,,130.0,405.0,1242.0,1326.0,634.0,2824.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,1918.0,3822.0,1.99,266.0,152.0,40.0,10.0,4.8,,,,,,1333.0,1151.0
